model,transparency,flux_phi0,critical_current_normalized,critical_current_zero_field
KO,0.01,-3.633633633633634,0.0016809496648256827,0.021013490973503714
KO,0.01,-3.613613613613614,0.0017343409776669498,0.021013490973503714
KO,0.01,-3.593593593593594,0.0017814306148332037,0.021013490973503714
KO,0.01,-3.573573573573573,0.0018219638313609174,0.021013490973503714
KO,0.01,-3.553553553553553,0.0018557083128097687,0.021013490973503714
KO,0.01,-3.533533533533533,0.0018824552938823092,0.021013490973503714
KO,0.01,-3.513513513513513,0.0019020206006941196,0.021013490973503714
KO,0.01,-3.493493493493493,0.0019142456121548706,0.021013490973503714
KO,0.01,-3.473473473473473,0.001918998136175542,0.021013490973503714
KO,0.01,-3.453453453453453,0.0019161731966893811,0.021013490973503714
KO,0.01,-3.433433433433433,0.0019056937277629601,0.021013490973503714
KO,0.01,-3.413413413413413,0.0018875111713780696,0.021013490973503714
KO,0.01,-3.393393393393393,0.0018616059757841344,0.021013490973503714
KO,0.01,-3.373373373373373,0.0018279879916533342,0.021013490973503714
KO,0.01,-3.353353353353353,0.001786696763615568,0.021013490973503714
KO,0.01,-3.333333333333333,0.0017378017151066386,0.021013490973503714
KO,0.01,-3.313313313313313,0.001681402224829349,0.021013490973503714
KO,0.01,-3.293293293293293,0.001617627593502419,0.021013490973503714
KO,0.01,-3.273273273273273,0.0015466368999548666,0.021013490973503714
KO,0.01,-3.253253253253253,0.0014686187460125613,0.021013490973503714
KO,0.01,-3.233233233233233,0.0013837908900175312,0.021013490973503714
KO,0.01,-3.213213213213213,0.0012923997692181437,0.021013490973503714
KO,0.01,-3.193193193193193,0.0011947199116679155,0.021013490973503714
KO,0.01,-3.173173173173173,0.001091053238671026,0.021013490973503714
KO,0.01,-3.153153153153153,0.0009817282592123825,0.021013490973503714
KO,0.01,-3.133133133133133,0.0008670991582077073,0.021013490973503714
KO,0.01,-3.113113113113113,0.0007475447808031289,0.021013490973503714
KO,0.01,-3.093093093093093,0.0006234675153429954,0.021013490973503714
KO,0.01,-3.073073073073073,0.0004952920780074338,0.021013490973503714
KO,0.01,-3.053053053053053,0.00036346420249614423,0.021013490973503714
KO,0.01,-3.033033033033033,0.00022844923850092895,0.021013490973503714
KO,0.01,-3.013013013013013,9.073066306491778e-05,0.021013490973503714
KO,0.01,-2.992992992992993,4.919149073001779e-05,0.021013490973503714
KO,0.01,-2.972972972972973,0.00019080228297548295,0.021013490973503714
KO,0.01,-2.952952952952953,0.0003335735889601355,0.021013490973503714
KO,0.01,-2.932932932932933,0.0004769658886155793,0.021013490973503714
KO,0.01,-2.9129129129129128,0.0006204301177117343,0.021013490973503714
KO,0.01,-2.8928928928928928,0.000763409574862608,0.021013490973503714
KO,0.01,-2.8728728728728727,0.0009053418781561417,0.021013490973503714
KO,0.01,-2.8528528528528527,0.0010456609649945206,0.021013490973503714
KO,0.01,-2.8328328328328327,0.0011837991285246266,0.021013490973503714
KO,0.01,-2.8128128128128127,0.0013191890838533471,0.021013490973503714
KO,0.01,-2.7927927927927927,0.0014512660570800391,0.021013490973503714
KO,0.01,-2.7727727727727727,0.001579469890038952,0.021013490973503714
KO,0.01,-2.7527527527527527,0.001703247153528806,0.021013490973503714
KO,0.01,-2.7327327327327327,0.0018220532617155647,0.021013490973503714
KO,0.01,-2.7127127127127126,0.0019353545803278654,0.021013490973503714
KO,0.01,-2.6926926926926926,0.002042630521223314,0.021013490973503714
KO,0.01,-2.6726726726726726,0.002143375615888183,0.021013490973503714
KO,0.01,-2.6526526526526526,0.002237101560442893,0.021013490973503714
KO,0.01,-2.6326326326326326,0.0023233392247614727,0.021013490973503714
KO,0.01,-2.6126126126126126,0.0024016406183749346,0.021013490973503714
KO,0.01,-2.5925925925925926,0.0024715808059158953,0.021013490973503714
KO,0.01,-2.5725725725725725,0.0025327597649750315,0.021013490973503714
KO,0.01,-2.5525525525525525,0.002584804179378509,0.021013490973503714
KO,0.01,-2.5325325325325325,0.002627369161059376,0.021013490973503714
KO,0.01,-2.5125125125125125,0.0026601398938842654,0.021013490973503714
KO,0.01,-2.4924924924924925,0.002682833193009494,0.021013490973503714
KO,0.01,-2.4724724724724725,0.002695198973576915,0.021013490973503714
KO,0.01,-2.4524524524524525,0.002697021622819123,0.021013490973503714
KO,0.01,-2.4324324324324325,0.002688121269925061,0.021013490973503714
KO,0.01,-2.4124124124124124,0.0026683549483198497,0.021013490973503714
KO,0.01,-2.3923923923923924,0.002637617645335906,0.021013490973503714
KO,0.01,-2.3723723723723724,0.0025958432345950934,0.021013490973503714
KO,0.01,-2.3523523523523524,0.002543005286782707,0.021013490973503714
KO,0.01,-2.3323323323323324,0.0024791177548724127,0.021013490973503714
KO,0.01,-2.3123123123123124,0.002404235530255626,0.021013490973503714
KO,0.01,-2.2922922922922924,0.002318454866637988,0.021013490973503714
KO,0.01,-2.2722722722722724,0.0022219136689882054,0.021013490973503714
KO,0.01,-2.2522522522522523,0.0021147916452592965,0.021013490973503714
KO,0.01,-2.2322322322322323,0.001997310319047697,0.021013490973503714
KO,0.01,-2.2122122122122123,0.001869732901810308,0.021013490973503714
KO,0.01,-2.1921921921921923,0.0017323640237219867,0.021013490973503714
KO,0.01,-2.1721721721721723,0.001585549322724502,0.021013490973503714
KO,0.01,-2.1521521521521523,0.001429674891791138,0.021013490973503714
KO,0.01,-2.1321321321321323,0.0012651665849074054,0.021013490973503714
KO,0.01,-2.1121121121121122,0.0010924891827458485,0.021013490973503714
KO,0.01,-2.0920920920920922,0.0009121454194904827,0.021013490973503714
KO,0.01,-2.0720720720720722,0.0007246748727419459,0.021013490973503714
KO,0.01,-2.052052052052052,0.0005306527189066166,0.021013490973503714
KO,0.01,-2.032032032032032,0.0003306883569401192,0.021013490973503714
KO,0.01,-2.012012012012012,0.0001254239037759927,0.021013490973503714
KO,0.01,-1.9919919919919913,8.446743477758964e-05,0.021013490973503714
KO,0.01,-1.9719719719719713,0.000298283113447714,0.021013490973503714
KO,0.01,-1.9519519519519513,0.0005152931125573832,0.021013490973503714
KO,0.01,-1.9319319319319312,0.000734741913662677,0.021013490973503714
KO,0.01,-1.9119119119119112,0.0009558505802890354,0.021013490973503714
KO,0.01,-1.8918918918918912,0.0011778189379014325,0.021013490973503714
KO,0.01,-1.8718718718718712,0.0013998278468727128,0.021013490973503714
KO,0.01,-1.8518518518518512,0.0016210415618626716,0.021013490973503714
KO,0.01,-1.8318318318318312,0.0018406101706882865,0.021013490973503714
KO,0.01,-1.8118118118118112,0.002057672105454693,0.021013490973503714
KO,0.01,-1.7917917917917912,0.002271356718427818,0.021013490973503714
KO,0.01,-1.7717717717717711,0.0024807869148640964,0.021013490973503714
KO,0.01,-1.7517517517517511,0.0026850818347717675,0.021013490973503714
KO,0.01,-1.7317317317317311,0.0028833595753623978,0.021013490973503714
KO,0.01,-1.711711711711711,0.003074739945761519,0.021013490973503714
KO,0.01,-1.691691691691691,0.003258347245384487,0.021013490973503714
KO,0.01,-1.671671671671671,0.0034333130572483483,0.021013490973503714
KO,0.01,-1.651651651651651,0.0035987790473832153,0.021013490973503714
KO,0.01,-1.631631631631631,0.0037538997614282037,0.021013490973503714
KO,0.01,-1.611611611611611,0.0038978454094472236,0.021013490973503714
KO,0.01,-1.591591591591591,0.004029804629979768,0.021013490973503714
KO,0.01,-1.571571571571571,0.004148987224350988,0.021013490973503714
KO,0.01,-1.551551551551551,0.0042546268523041605,0.021013490973503714
KO,0.01,-1.531531531531531,0.004345983680087083,0.021013490973503714
KO,0.01,-1.511511511511511,0.004422346972221912,0.021013490973503714
KO,0.01,-1.491491491491491,0.004483037618315121,0.021013490973503714
KO,0.01,-1.471471471471471,0.004527410586420617,0.021013490973503714
KO,0.01,-1.451451451451451,0.00455485729465385,0.021013490973503714
KO,0.01,-1.431431431431431,0.004564807892967831,0.021013490973503714
KO,0.01,-1.411411411411411,0.004556733447242495,0.021013490973503714
KO,0.01,-1.391391391391391,0.004530148018106233,0.021013490973503714
KO,0.01,-1.3713713713713709,0.0044846106272019145,0.021013490973503714
KO,0.01,-1.3513513513513509,0.004419727103928402,0.021013490973503714
KO,0.01,-1.3313313313313309,0.0043351518060314835,0.021013490973503714
KO,0.01,-1.3113113113113108,0.004230589207784267,0.021013490973503714
KO,0.01,-1.2912912912912908,0.0041057953498853965,0.021013490973503714
KO,0.01,-1.2712712712712708,0.003960579145612452,0.021013490973503714
KO,0.01,-1.2512512512512508,0.0037948035381967235,0.021013490973503714
KO,0.01,-1.2312312312312308,0.0036083865048325277,0.021013490973503714
KO,0.01,-1.2112112112112108,0.0034013019031980864,0.021013490973503714
KO,0.01,-1.1911911911911908,0.003173580156844295,0.021013490973503714
KO,0.01,-1.1711711711711708,0.0029253087763007933,0.021013490973503714
KO,0.01,-1.1511511511511507,0.002656632713254216,0.021013490973503714
KO,0.01,-1.1311311311311307,0.002367754545669546,0.021013490973503714
KO,0.01,-1.1111111111111107,0.0020589344922506666,0.021013490973503714
KO,0.01,-1.0910910910910907,0.001730490255168496,0.021013490973503714
KO,0.01,-1.0710710710710707,0.0013827966905231813,0.021013490973503714
KO,0.01,-1.0510510510510507,0.001016285306548553,0.021013490973503714
KO,0.01,-1.0310310310310307,0.0006314435901109905,0.021013490973503714
KO,0.01,-1.0110110110110107,0.00022881416259889245,0.021013490973503714
KO,0.01,-0.9909909909909906,0.00019100623315830727,0.021013490973503714
KO,0.01,-0.9709709709709706,0.0006273679127633785,0.021013490973503714
KO,0.01,-0.9509509509509506,0.0010795695942042254,0.021013490973503714
KO,0.01,-0.9309309309309306,0.0015468599026466185,0.021013490973503714
KO,0.01,-0.9109109109109106,0.002028439032307887,0.021013490973503714
KO,0.01,-0.8908908908908906,0.0025234605611442733,0.021013490973503714
KO,0.01,-0.8708708708708706,0.0030310334135880443,0.021013490973503714
KO,0.01,-0.8508508508508505,0.003550223966087696,0.021013490973503714
KO,0.01,-0.8308308308308305,0.0040800582897369065,0.021013490973503714
KO,0.01,-0.8108108108108105,0.004619524523827237,0.021013490973503714
KO,0.01,-0.7907907907907905,0.005167575373727139,0.021013490973503714
KO,0.01,-0.7707707707707705,0.005723130726077413,0.021013490973503714
KO,0.01,-0.7507507507507505,0.006285080373901853,0.021013490973503714
KO,0.01,-0.7307307307307305,0.006852286843863066,0.021013490973503714
KO,0.01,-0.7107107107107105,0.007423588317548611,0.021013490973503714
KO,0.01,-0.6906906906906904,0.00799780163835253,0.021013490973503714
KO,0.01,-0.6706706706706704,0.008573725395223584,0.021013490973503714
KO,0.01,-0.6506506506506504,0.009150143074284656,0.021013490973503714
KO,0.01,-0.6306306306306304,0.009725826269089194,0.021013490973503714
KO,0.01,-0.6106106106106104,0.010299537940070633,0.021013490973503714
KO,0.01,-0.5905905905905904,0.010870035713560497,0.021013490973503714
KO,0.01,-0.5705705705705704,0.011436075210600995,0.021013490973503714
KO,0.01,-0.5505505505505504,0.011996413395658665,0.021013490973503714
KO,0.01,-0.5305305305305303,0.01254981193525777,0.021013490973503714
KO,0.01,-0.5105105105105103,0.013095040556495801,0.021013490973503714
KO,0.01,-0.4904904904904903,0.013630880395378926,0.021013490973503714
KO,0.01,-0.4704704704704703,0.01415612732492276,0.021013490973503714
KO,0.01,-0.4504504504504503,0.014669595253003223,0.021013490973503714
KO,0.01,-0.4304304304304303,0.015170119380013673,0.021013490973503714
KO,0.01,-0.41041041041041026,0.015656559406487632,0.021013490973503714
KO,0.01,-0.39039039039039025,0.0161278026809809,0.021013490973503714
KO,0.01,-0.37037037037037024,0.016582767278672514,0.021013490973503714
KO,0.01,-0.3503503503503502,0.017020405001340205,0.021013490973503714
KO,0.01,-0.3303303303303302,0.01743970428959197,0.021013490973503714
KO,0.01,-0.3103103103103102,0.017839693038490933,0.021013490973503714
KO,0.01,-0.2902902902902902,0.0182194413079944,0.021013490973503714
KO,0.01,-0.2702702702702702,0.01857806391993939,0.021013490973503714
KO,0.01,-0.25025025025025016,0.0189147229336451,0.021013490973503714
KO,0.01,-0.23023023023023015,0.019228629992566085,0.021013490973503714
KO,0.01,-0.21021021021021014,0.019519048534818104,0.021013490973503714
KO,0.01,-0.19019019019019012,0.019785295860809307,0.021013490973503714
KO,0.01,-0.1701701701701701,0.020026745051642644,0.021013490973503714
KO,0.01,-0.1501501501501501,0.02024282673240848,0.021013490973503714
KO,0.01,-0.13013013013013008,0.02043303067495871,0.021013490973503714
KO,0.01,-0.11011011011011007,0.020596907235243527,0.021013490973503714
KO,0.01,-0.09009009009009006,0.02073406862079761,0.021013490973503714
KO,0.01,-0.07007007007007005,0.020844189984482262,0.021013490973503714
KO,0.01,-0.05005005005005003,0.020927010341122883,0.021013490973503714
KO,0.01,-0.03003003003003002,0.02098233330422407,0.021013490973503714
KO,0.01,-0.010010010010010006,0.021010027640497524,0.021013490973503714
KO,0.01,0.010010010010010006,0.021010027640497524,0.021013490973503714
KO,0.01,0.03003003003003002,0.02098233330422407,0.021013490973503714
KO,0.01,0.05005005005005003,0.020927010341122883,0.021013490973503714
KO,0.01,0.07007007007007005,0.020844189984482262,0.021013490973503714
KO,0.01,0.09009009009009006,0.02073406862079761,0.021013490973503714
KO,0.01,0.11011011011011007,0.020596907235243527,0.021013490973503714
KO,0.01,0.13013013013013008,0.02043303067495871,0.021013490973503714
KO,0.01,0.1501501501501501,0.02024282673240848,0.021013490973503714
KO,0.01,0.1701701701701701,0.020026745051642644,0.021013490973503714
KO,0.01,0.19019019019019012,0.019785295860809307,0.021013490973503714
KO,0.01,0.21021021021021014,0.019519048534818104,0.021013490973503714
KO,0.01,0.23023023023023015,0.019228629992566085,0.021013490973503714
KO,0.01,0.25025025025025016,0.0189147229336451,0.021013490973503714
KO,0.01,0.2702702702702702,0.01857806391993939,0.021013490973503714
KO,0.01,0.2902902902902902,0.0182194413079944,0.021013490973503714
KO,0.01,0.3103103103103102,0.017839693038490933,0.021013490973503714
KO,0.01,0.3303303303303302,0.01743970428959197,0.021013490973503714
KO,0.01,0.3503503503503502,0.017020405001340205,0.021013490973503714
KO,0.01,0.37037037037037024,0.016582767278672514,0.021013490973503714
KO,0.01,0.39039039039039025,0.0161278026809809,0.021013490973503714
KO,0.01,0.41041041041041026,0.015656559406487632,0.021013490973503714
KO,0.01,0.4304304304304303,0.015170119380013673,0.021013490973503714
KO,0.01,0.4504504504504503,0.014669595253003223,0.021013490973503714
KO,0.01,0.4704704704704703,0.01415612732492276,0.021013490973503714
KO,0.01,0.4904904904904903,0.013630880395378926,0.021013490973503714
KO,0.01,0.5105105105105103,0.013095040556495801,0.021013490973503714
KO,0.01,0.5305305305305303,0.01254981193525777,0.021013490973503714
KO,0.01,0.5505505505505504,0.011996413395658665,0.021013490973503714
KO,0.01,0.5705705705705704,0.011436075210600995,0.021013490973503714
KO,0.01,0.5905905905905904,0.010870035713560497,0.021013490973503714
KO,0.01,0.6106106106106104,0.010299537940070633,0.021013490973503714
KO,0.01,0.6306306306306304,0.009725826269089194,0.021013490973503714
KO,0.01,0.6506506506506504,0.009150143074284656,0.021013490973503714
KO,0.01,0.6706706706706704,0.008573725395223584,0.021013490973503714
KO,0.01,0.6906906906906904,0.00799780163835253,0.021013490973503714
KO,0.01,0.7107107107107105,0.007423588317548611,0.021013490973503714
KO,0.01,0.7307307307307305,0.006852286843863066,0.021013490973503714
KO,0.01,0.7507507507507505,0.006285080373901853,0.021013490973503714
KO,0.01,0.7707707707707705,0.005723130726077413,0.021013490973503714
KO,0.01,0.7907907907907905,0.005167575373727139,0.021013490973503714
KO,0.01,0.8108108108108105,0.004619524523827237,0.021013490973503714
KO,0.01,0.8308308308308305,0.0040800582897369065,0.021013490973503714
KO,0.01,0.8508508508508505,0.003550223966087696,0.021013490973503714
KO,0.01,0.8708708708708706,0.0030310334135880443,0.021013490973503714
KO,0.01,0.8908908908908906,0.0025234605611442733,0.021013490973503714
KO,0.01,0.9109109109109106,0.002028439032307887,0.021013490973503714
KO,0.01,0.9309309309309306,0.0015468599026466185,0.021013490973503714
KO,0.01,0.9509509509509506,0.0010795695942042254,0.021013490973503714
KO,0.01,0.9709709709709706,0.0006273679127633785,0.021013490973503714
KO,0.01,0.9909909909909906,0.00019100623315830727,0.021013490973503714
KO,0.01,1.0110110110110107,0.00022881416259889245,0.021013490973503714
KO,0.01,1.0310310310310307,0.0006314435901109905,0.021013490973503714
KO,0.01,1.0510510510510507,0.001016285306548553,0.021013490973503714
KO,0.01,1.0710710710710707,0.0013827966905231813,0.021013490973503714
KO,0.01,1.0910910910910907,0.001730490255168496,0.021013490973503714
KO,0.01,1.1111111111111107,0.0020589344922506666,0.021013490973503714
KO,0.01,1.1311311311311307,0.002367754545669546,0.021013490973503714
KO,0.01,1.1511511511511507,0.002656632713254216,0.021013490973503714
KO,0.01,1.1711711711711708,0.0029253087763007933,0.021013490973503714
KO,0.01,1.1911911911911908,0.003173580156844295,0.021013490973503714
KO,0.01,1.2112112112112108,0.0034013019031980864,0.021013490973503714
KO,0.01,1.2312312312312308,0.0036083865048325277,0.021013490973503714
KO,0.01,1.2512512512512508,0.0037948035381967235,0.021013490973503714
KO,0.01,1.2712712712712708,0.003960579145612452,0.021013490973503714
KO,0.01,1.2912912912912908,0.0041057953498853965,0.021013490973503714
KO,0.01,1.3113113113113108,0.004230589207784267,0.021013490973503714
